Id,SalePrice
2275,301302.6373233432
2204,177661.72676083577
1563,286431.1121722315
483,211386.68724422413
796,149629.56463422294
1526,147951.02759198367
2042,114004.36442975665
442,300383.1384006225
1693,291335.4021098357
1468,243787.38184353366
1430,169670.4722239448
2605,139490.54167363196
1529,229026.23727900942
335,150832.3392723123
1287,136785.68749989622
31,109616.40816542367
1785,270497.2936662034
82,166927.0892098774
2620,138375.76045048487
252,185668.84333501235
721,29562.072055747878
2165,203187.19188194541
2316,209637.98417488148
775,114914.9497726477
1558,74218.83801683006
17,216729.96082766584
1022,238851.8182038908
925,108802.30224057779
438,259915.930179234
1270,148643.41333260128
1272,118701.68131978012
215,152801.83018243685
266,237040.45283534692
2402,249770.33193011855
1250,121992.11180223871
1984,100929.41383237367
1279,164765.97537534538
377,267645.0205514056
1252,106670.2361489769
2156,259659.87074459041
499,292658.9942284272
1374,113611.82451228981
2898,254725.0195215636
401,108205.31474594038
2721,159374.9305844709
2078,255339.28815324855
2589,114165.0469428922
1946,206644.68778561085
1334,144045.19360190438
2781,231400.54307057906
431,334201.55202116736
576,196036.5609321345
1474,217619.5025802442
2254,141862.0721908427
2155,263053.1928100671
885,70323.98090521531
643,142905.2865927758
1944,113915.33119969926
480,210119.7222631259
2845,118620.26269058198
2387,282381.4079382947
2407,217283.5656311552
2527,154554.77631567157
2514,168618.04734574008
629,148468.5463065352
80,237531.01521791244
1876,140803.99209062284
1546,132860.23606609783
2518,183215.88548763623
2347,153052.76957759896
783,214245.24900934246
1322,12356.26206043028
194,76381.84584081416
1770,274500.5788496647
2143,110193.82255475927
1229,190565.66484206467
511,259407.41021066232
46,216314.29851066295
1348,159377.67465816258
2465,207066.4840618506
387,237026.3587708099
873,214741.7792225645
1918,122471.45870205655
2764,236533.44497625047
2184,128733.04892508921
934,161658.857653545
1920,128449.61275296524
2631,138418.88537093616
1768,494408.1443034245
2040,114180.24311639188
1749,233967.85673047474
834,269241.73574833374
1457,258241.8729925626
79,113946.57404838572
2302,130020.82892427925
1817,135720.68501248406
2755,241127.53679526428
359,166999.98166663764
2059,109999.38027057081
2092,236993.24004335905
2516,244430.7229872474
150,125121.44821813604
1656,151814.70758631398
83,66284.71144600766
2411,201830.21791325626
795,50876.67706901998
2312,233337.5156474447
2917,104701.26518412094
1624,198142.44839498453
2215,303437.32699017983
1211,149106.32992711748
1485,154480.00886540054
1024,154741.46403723542
570,192094.30642477758
2874,132974.1718505618
700,144412.8553103372
2756,230546.87413382728
2022,225516.38972538212
583,220422.14003062467
2392,311017.64367783605
2424,219701.95266666467
212,79541.4545124568
736,135016.48708510248
1610,163807.37748716483
890,123770.28928776016
467,189919.36976456526
578,284528.410770377
1747,181792.80291412573
1149,181210.0894956755
2758,253511.03026575083
857,178299.30664541232
2219,262464.73509657895
733,98130.01809641182
2909,129013.33520044966
1798,254218.348668158
235,108666.58044612745
2366,147814.48356451458
1027,138736.46252391156
1195,146046.78760905698
1303,31638.209782503458
148,166046.65740667676
608,159926.036936725
2515,203846.12715896528
821,252808.97810349744
2500,280219.01065630885
745,98101.69215387366
741,121378.94175992993
1611,103196.32556168686
2532,118785.97740737739
1081,221652.12195487725
1692,358940.9754277783
2520,178946.15751532788
276,122337.51944551675
1992,137553.73357381774
663,18318.757810796465
418,135582.2402676565
1733,206495.33845234636
2359,153198.94372849577
253,203795.10160824147
1518,178205.6353986073
2035,138253.211368043
2919,103421.03141838702
1540,238120.78985111773
2120,140090.633656542
1674,200551.49918492514
256,151058.0343792091
2361,100605.4220259098
978,67010.49900499595
2280,141441.08333364376
2095,234442.75064468864
1709,285946.73051779193
2801,239448.1246486921
1246,101222.98159064182
2373,113903.88778435948
1055,248439.04070102843
2017,110505.3720852808
1099,265378.0951643014
1344,82958.59777806154
835,212061.27180879228
1117,223373.50522352775
2043,96838.39628112424
2085,193029.27153834727
410,160466.26590343576
2650,120111.32745189127
2867,161623.3930620878
1668,117866.68385471957
1161,183109.5670563776
2122,199659.0591029339
2539,152242.3072324555
1047,150566.27145509512
1445,127617.63571152432
541,154310.57865525436
569,241570.1698534381
1276,147963.22491733148
918,130804.39136461678
326,172626.70680893806
1936,151616.3940710398
895,128102.65021485966
257,145423.69690735295
1241,180352.00442989497
1545,140017.12604095382
1189,212511.41557516874
270,153154.3369928546
2066,156875.47063058076
693,84271.76721637775
1259,112618.22433622158
2916,147902.36703002965
2321,316620.65569568344
1977,92366.44624488823
1895,154631.70713749807
1240,156582.3173793597
85,145346.28937702609
1823,115964.85318884431
825,272589.4430493568
110,224662.6263713482
697,119080.25503285455
2297,120791.09938429212
1231,138304.83528584288
1355,128482.40275556777
968,303166.08318710164
584,207130.05339017644
1315,152984.09410331832
1606,157622.2808644986
206,69752.47421596627
1685,301441.09687291004
2016,138432.32997422307
869,228596.36571625774
2135,100408.85894165342
2346,163774.05292798622
2430,225654.92159183894
2198,71692.1860457899
2652,126744.54111627032
27,99698.75909770395
241,175386.3047737467
906,101165.86563803509
1506,106635.9731578796
2098,321106.4758184571
1435,197650.41268573367
2213,123675.56150131546
1274,136177.0444908681
743,368.4834698472987
1737,215232.4536300499
2797,266022.1660854337
2185,59377.36320187128
58,162533.63971849452
830,203438.69685618777
808,96497.71222139288
680,161582.58052007153
1153,109399.73738667424
1291,149533.7942393853
1818,154212.72545186488
2161,202349.73089254947
1883,121722.06044137766
350,325808.9238283789
2473,167535.24109775954
295,205737.5756977455
293,195259.0557259531
859,117793.71527478987
288,25133.007479225547
1578,147767.28788127488
102,188161.8487264917
2831,213159.50613914672
1030,177325.38794470462
2551,157973.61386781168
1286,125262.57914169144
958,297486.389266146
776,123328.00584958837
72,213911.73439964643
2263,283649.4935569407
1866,143336.79458627242
2876,58088.71269922574
2146,271427.16109558917
103,189878.65861635422
1500,141948.89229628458
492,184842.55613916126
167,139321.0555505499
2597,131623.14193489894
2685,102532.44595274827
1035,161660.81246932605
1220,45973.719126109194
2602,188366.86337550153
2159,231395.15372726394
695,147049.54596794173
1109,250306.5132289782
640,160667.03081382392
1652,148305.65498181977
2090,194606.1329862941
1188,200713.00722109116
2345,233626.60032307147
1059,339490.25861142075
2751,246461.65626370744
128,238787.60741394866
1523,176917.8058894863
2925,155647.3727786303
2145,287628.7344650581
1121,227766.56829781094
566,315768.0695192859
565,269531.2641833867
1331,144502.88205889444
2928,132339.15906847996
156,135643.1271531077
797,133797.36227789253
327,102758.19548211407
2859,125918.3137719207
1453,106281.37805397745
1762,309129.93037652655
1868,201038.81297824346
1760,187790.17064344077
1113,247000.79106836166
1812,208300.31289521803
117,168247.5399076204
1142,202463.00784578623
2342,352629.0644349983
927,146264.02809647424
2478,199017.79741423222
655,74758.5951216946
2064,146571.5474857903
369,254492.01732234634
2239,86038.17790689945
2732,218572.15632903553
1653,165489.40951891392
959,237234.22778764446
2395,294198.8763643068
1412,111519.49442730521
271,252409.22325277003
1484,154480.00886540054
1497,148455.36675210978
552,173813.102223514
2,112446.8854672754
1855,294093.6268411089
4,262026.91258448764
2292,139796.72267761244
134,144358.22415348992
646,102341.04157193692
42,267444.3542449858
532,231900.82767889678
713,97180.26664589894
2561,125404.41095275251
2360,131355.14787763328
1333,139220.83715450973
1407,183414.80020361397
2892,272009.44726383593
574,230531.3944835168
1227,169736.68750611876
2591,200696.801839462
1476,221886.07424168353
1125,252363.95582559396
1446,170688.7155194526
408,145439.4185698547
1101,266316.0876424298
2251,197862.73234491513
373,200020.54780014194
2554,125778.3705425672
2382,251265.5663985275
1985,69151.70100132689
519,222631.06445029535
1093,196731.65518775868
864,264059.74543612363
2889,135641.91763925026
2308,184989.48433125517
986,151067.16504997914
1302,141757.01131212807
585,154453.60279043255
2708,160048.57982004288
147,132737.38309522637
1441,226182.15166799258
383,206110.0821734874
285,160405.2136051273
181,111222.09895722562
358,251805.20674461313
780,171246.9682998136
258,194133.72896748994
1865,227113.6133351562
692,121675.53100755053
2902,286017.4587571081
508,259488.68587463995
2638,165698.18487469203
36,157262.33220028022
611,184350.98642115976
2281,148823.28093625134
1678,134810.59819428824
1696,374360.2633990664
1557,70816.72367945242
2180,160991.1424374999
1726,223431.9489923286
951,135195.28136810198
267,242719.48757986972
2706,134483.31721089472
2221,208746.37042719725
1357,186489.3064708574
2901,276883.5393547174
347,172743.6376920526
2164,198626.09491339937
1586,284149.74549977196
360,162993.5151916888
1769,241527.9206400793
2617,127034.12266612194
1879,179710.24968252852
991,224221.07426946444
1535,145809.56656642398
1191,187577.9275266115
1579,248390.762918461
1882,167879.47800509533
1510,137654.25396143092
2196,208357.53099623809
1845,190150.35653531062
2336,362416.185593924
942,85143.0577440829
861,145678.6033871332
2555,120965.02450594472
1392,147904.90331912012
2099,255507.2749928041
1543,130744.35287294834
948,264416.70871473383
1239,167813.96015099468
22,162019.8627810204
2796,243016.09746841434
2747,186828.81837091086
92,272690.8214312695
210,169260.5325086738
1858,204069.11973575933
2228,149172.47490322078
447,230934.58098202417
827,238832.59780222614
1649,195392.86680357484
682,143605.59032446836
2698,112499.88379862747
494,171459.20431107105
214,77789.00206216091
2441,264960.09404048696
2679,103466.8622350702
1336,121567.44295374858
465,198113.03387634025
1524,104009.88146873315
2543,101576.95538321068
631,161987.4658706025
2452,287022.01801891444
228,146486.51739733585
126,194247.19918631672
1092,226444.91242610852
1122,217671.2724793521
932,172851.8226355592
1980,64851.10161998961
2171,141547.18151717822
551,190645.6862916834
2768,151556.94136591998
2056,109124.60829859818
1159,333143.8826182741
2645,147590.51581697125
1174,189617.39278046892
2266,238543.28993157338
2462,340731.36609674443
1219,144047.4694288666
2922,206178.24603923017
118,139897.32916241698
474,193680.40103535936
2576,162133.1554018804
872,268094.0876655794
1077,224513.7938729417
1536,110175.82509811403
1150,115196.66863793647
2341,271665.3412771985
1931,192821.33126936396
2785,128164.87346405683
2538,125004.93802659931
597,212421.21116273772
464,208532.27805594273
233,239645.970840571
2169,137353.1982889743
2123,181733.36020968657
1867,158243.45629545947
137,245720.64112410968
515,213384.97268274784
933,130081.51693667537
2784,163063.8750952118
972,167982.5317146232
599,161870.0468625555
2614,120090.92050463668
2582,123153.72029683173
1409,160977.62903713612
175,133079.14499717296
352,210272.4941820608
976,120563.88656045507
2134,215129.68713210433
984,114480.289780236
2396,290918.7286262786
1673,134322.79874681938
404,143837.46794687677
607,154022.61368588876
814,144118.3090408845
868,216652.8703818485
2271,212164.0331591408
1633,240895.97384464706
337,178253.4493144199
2765,215001.4834612966
1746,231660.02111058353
368,293413.03509186837
2806,218090.28142369218
1662,199550.132007858
1234,248732.5379534823
1373,131365.82483491625
1672,109530.98661848632
1939,119643.44586677555
