Id,SalePrice
842,152756.1886430466
2739,182299.2821791488
2509,173506.8873431674
1007,206027.14966369024
2610,175793.93174321332
1952,71883.50518596014
2719,199365.4749595411
2921,82811.26383535146
1966,114786.00177020488
292,106117.99855488053
1204,199750.98614814467
1829,266104.3211501218
2419,190941.74452604045
391,153529.76216179095
798,105607.94323055356
481,199897.04009619573
193,176874.8400764749
555,106763.52812342666
899,59719.05228192327
2357,181439.88396970293
328,144376.93147956394
1356,111807.84934638807
1154,91943.46193598646
1730,196764.33151768844
2249,146022.6712910805
1119,275450.9704286136
2856,123143.94604682366
1394,144519.73965731147
2587,126811.53904923497
61,299364.38798651897
2661,175106.51257549252
2711,136131.8463855039
1147,187064.8694508646
757,103448.91536974086
2623,77418.43014400102
2378,155610.94260265885
1413,152635.02085055516
1722,231517.01320581563
1112,230125.11190819644
1623,186283.30940582024
1201,211675.71288507286
1513,100258.69111474825
957,33830.97691209911
1171,255814.78928708675
1145,189489.66681547047
2726,255982.39991883948
703,206877.56038612418
760,87140.8095166588
1964,132715.81911962133
2512,189560.34390093078
159,160521.3034879675
1281,169617.17132761402
468,181575.15285412248
290,118201.11958503339
665,108244.63627091452
1463,269118.9609083436
1792,221528.02152742926
923,166329.97013854896
500,303570.18957447505
1408,161178.31236976798
331,83648.61748060916
170,166821.23671754263
2192,85481.46668439828
2571,248148.2728706855
2314,173641.75354240363
2647,95714.32683221626
422,394425.0516379301
2457,339831.788698717
1838,218591.12263522798
2805,245093.0750960213
1645,142056.29378748388
1711,291637.90989237267
2825,265981.2722997075
322,346708.85876303015
2103,271492.05841003446
342,105458.8905429571
600,114841.30907348504
488,190636.0279476656
1725,309044.72384570143
2246,294958.6921186566
2847,163262.23718776036
806,237149.25904724293
530,253934.74441754972
963,167015.1215943291
2678,93908.98207576075
171,78145.26417281778
2401,392326.96173383994
805,247375.41188348472
2259,275412.1376163848
1748,190966.26057250221
1361,117923.06774603482
1677,117821.25222109605
1406,166492.31450030312
2322,241651.89409103317
688,161052.99643693684
143,148063.11030072536
804,207172.14963953543
1214,146860.29497820337
2828,154405.3969199885
1999,198130.41717745466
2467,197830.37391834165
2665,151347.50652800512
1538,385196.090513792
398,115785.80913083759
2822,153543.76359865593
2157,171983.29588336794
1856,185370.58173166934
1269,84825.72989700317
2570,107130.0877207892
2320,281244.7352353164
1517,124576.77286733197
2304,107370.27067375994
1312,79012.8471767121
2012,154876.2181212735
506,223045.62143817652
2865,194923.08273658354
2367,110519.19766154395
554,79316.72627661344
238,134345.46369118497
1954,108873.41420392622
2488,169529.78311644943
2291,73701.47088830582
1969,87872.72400107911
2725,159530.5210918439
1482,178570.61713115202
2763,221922.56495847355
503,251531.50075369276
1584,227844.86407070333
1531,157367.32687198397
2210,221781.93902034755
459,317776.1660063039
556,141245.86803003895
1347,128856.44021139939
1290,63094.76684509142
1388,71999.37227936731
1571,247803.98087178476
2754,224801.87892755872
765,117888.62358767097
2494,107105.95179313455
2870,255309.01421975705
7,206024.92484796362
1114,228455.90411982258
2418,286603.28486359725
291,150271.01568402324
18,294046.4491625009
39,332266.36057004135
1001,246668.35428829762
2442,257139.54771298106
616,104026.10578040368
2680,67826.15981715369
1414,120750.16726237023
289,136879.24337740755
40,246275.05262610124
860,139493.25575149123
409,122659.61982449466
673,172627.1433085534
2427,192670.2735781275
2036,259577.82209065004
2564,141638.7044768337
642,199853.5267013355
1008,163062.80707637878
1908,162805.0050198588
2519,227682.401391056
1369,102906.22526917951
2855,145573.64636866757
712,102840.93143044949
1943,109332.92079842536
1958,134442.59184193803
107,173260.5578484685
2295,192278.92093039537
704,97867.89488354897
676,153193.24348241754
259,173661.01584077266
93,269057.7094124779
106,234943.79614552466
2315,186516.11820961323
1050,94210.46896352684
1095,203282.99742129262
2709,166423.06019194186
758,117782.78665954547
1496,149141.29123498447
2370,132844.5645739348
2458,271781.3981883637
2733,149027.5485108907
161,316782.69288350095
726,139500.93592328226
845,202481.90856065688
947,248838.08899952375
2232,107223.87476140504
2563,158316.34895290562
2299,132647.77250981197
211,67384.36267558527
605,187922.04440636237
1478,188997.4124801242
2247,301135.23561080766
2274,198902.11357028497
2869,194701.1144684217
967,220796.0939114166
2656,153268.81167177242
667,243989.9596072385
1042,127661.03883479339
2023,155780.63254644492
2447,357330.2429587017
2055,99688.60018877113
2275,287993.1173626024
2204,170751.09773108925
1563,287709.00753472035
483,233647.3961835188
796,137132.74161659635
1526,122800.82427877904
2042,123925.46791986373
442,301842.5614166824
1693,291410.6815346392
1468,243461.1922415329
1430,175736.56690586876
2605,167785.55204035417
1529,197303.17006030478
335,147517.08982751897
1287,138502.67728482067
31,107558.51810189956
1785,292640.457515519
82,170364.42635711405
2620,136372.8355923065
252,181135.26587817803
721,45156.8792268417
2165,201643.49733649666
2316,206169.40633980706
775,117093.28385173462
1558,107225.61037109567
17,210959.29031310527
1022,229755.2804557406
925,113741.85521474949
438,274029.319653681
1270,125032.95526938145
1272,104622.0983390579
215,164825.787673964
266,239605.09130601067
2402,270863.05636379705
1250,132405.4727640628
1984,139510.95994422957
1279,150451.337998499
377,262666.2257712305
1252,120687.83400803595
2156,264880.872624253
499,324990.6597743177
1374,101755.61518170901
2898,240916.52471876988
401,117395.38286134216
2721,167351.00093698673
2078,278319.0210474919
2589,96852.19613303852
1946,221270.36382237248
1334,116442.22301318879
2781,251808.23922969942
431,347176.565981827
576,215437.58762623562
1474,210633.58532368057
2254,123760.55011537757
2155,262963.6055740779
885,89993.60447463018
643,131326.76496340183
1944,120303.65876602578
480,208260.84513610724
2845,121011.91801856623
2387,307928.0881107014
2407,226701.8913248528
2527,181172.94017960958
2514,157397.8758469862
629,168248.2832947254
80,221040.00309888547
1876,130963.84285589964
1546,124097.99082512879
2518,181247.6843123525
2347,166763.19963566918
783,233739.8471463056
1322,27695.097987165616
194,88010.77103672668
1770,301320.60115283204
2143,127385.75541711524
1229,225538.7760219418
511,266162.8511897404
46,230822.5739529311
1348,180342.79217562824
2465,198384.81013096098
387,230289.20236873688
873,221015.9881688442
1918,115063.93345228444
2764,231805.12519414956
2184,131181.56031444838
934,157396.3554536498
1920,118243.01719991586
2631,140266.78952947925
1768,514246.1444153688
2040,120059.93575126365
1749,234108.35643565663
834,256950.488329796
1457,255006.1264855143
79,116914.3210241312
2302,121971.31183285559
1817,136424.44260414277
2755,249016.37466170377
359,162815.86702109993
2059,97395.44319056734
2092,248585.20935396975
2516,242465.36028249055
150,108074.13794402502
1656,147681.15925125332
83,88277.20385898752
2411,200339.43952315146
795,75494.48642737383
2312,239730.7766051329
2917,100926.32667521876
1624,173951.7884155119
2215,284697.57097846735
1211,156077.24364755573
1485,184983.37259509138
1024,158908.8378198574
570,221776.82747333482
2874,140258.2731773003
700,146457.7479598331
2756,224185.50666818698
2022,204764.9904494525
583,228933.26021704904
2392,335624.1692166027
2424,211399.3592757825
212,73096.4552855324
736,131671.43233396934
1610,171301.5831956072
890,133104.75560236824
467,182507.52213045646
578,268138.3748825265
1747,164934.41148355132
1149,168254.1849380312
2758,231357.50309082263
857,174272.32674751902
2219,250772.57855862204
733,108864.86459247697
2909,117220.76914649837
1798,272374.9487209427
235,115122.70105065193
2366,143741.9222633767
1027,113665.99684319245
1195,158125.05684133834
1303,64461.59992090979
148,196761.4362157457
608,174725.36853503092
2515,207624.69212614233
821,277915.1032109028
2500,269816.58261202264
745,98097.7054469704
741,117701.3088104165
1611,74442.44572734907
2532,103383.20397415149
1081,232577.53419212438
1692,367951.01612334815
2520,195164.77461076045
276,114678.26902911278
1992,129346.79256483744
663,35339.779766767024
418,132405.42893025768
1733,198280.22056971522
2359,152961.9521326378
253,199365.32440632908
1518,184838.46088559908
2035,154586.58109609352
2919,67776.13587507281
1540,252417.8992052318
2120,150875.9089930673
1674,201721.35014245848
256,141634.28050565842
2361,95519.21955684842
978,74487.51653000891
2280,166039.85937224323
2095,228098.51164063948
1709,306998.37012307375
2801,243425.71171689293
1246,93940.3997502256
2373,108218.20297029465
1055,251580.69489541178
2017,116000.03852778935
1099,298623.3690807647
1344,110995.98661138413
835,193980.01598824334
1117,212378.19811982603
2043,95917.33040804301
2085,171771.6219516336
410,151213.08808256517
2650,123606.12828457795
2867,153665.1819149023
1668,104206.0274410287
1161,181008.655011352
2122,178771.52808897782
2539,153215.09696574247
1047,136317.59362379732
1445,122221.12940874233
541,123478.96920509632
569,257973.78515204688
1276,146623.64923394524
918,134601.8804204887
326,190434.57557485742
1936,140777.67818071632
895,117291.33855024948
257,142382.339142864
1241,186931.89106929812
1545,125762.87806021342
1189,196216.6088702982
270,169876.86296701175
2066,190106.0425390909
693,74900.77479711184
1259,177863.75323088822
2916,161319.37017000926
2321,331593.42101184884
1977,108121.23566866445
1895,152134.97718606505
1240,161525.0929107349
85,147341.77474796373
1823,105922.97273864361
825,291301.4499456772
110,229615.09873432462
697,111596.50150663611
2297,93987.0728558958
1231,134526.2360691393
1355,126086.84481653235
968,325984.050851259
584,220782.8624385792
1315,118802.9462390694
1606,174994.35459687116
206,93508.2004677963
1685,306907.04124486394
2016,149683.4659934134
869,213638.4797042909
2135,96804.41850058628
2346,174297.21390725492
2430,235899.27998586485
2198,76765.28102270639
2652,127429.74279763499
27,107912.97102024162
241,162821.13859115724
906,118818.25858311317
1506,85975.22910768601
2098,340128.6730868025
1435,206131.74963245256
2213,131959.13269837195
1274,133102.92992256657
743,25180.970033137623
1737,192594.958711634
2797,274318.40018126054
2185,60214.36393608409
58,166674.21525261918
830,201485.73455136333
808,109717.23351735141
680,135612.3329323197
1153,111156.05022473435
1291,123062.82870739822
1818,193554.02878031693
2161,184876.31759905536
1883,114340.36895876724
350,326785.71224318224
2473,138202.9141297497
295,207167.93760789532
293,205606.41366956595
859,120819.7165199674
288,44882.862288655975
1578,144213.03437268906
102,214030.41489815776
2831,187370.25112902536
1030,168293.44493554893
2551,143540.63630519767
1286,133594.7175522605
958,311768.75366031076
776,117715.5811680876
72,217116.4640882375
2263,277069.17402499524
1866,138239.07879666617
2876,67514.73678910082
2146,266919.438306057
103,175879.62855221645
1500,149697.61272817221
492,179266.1692715755
167,128716.63522185011
2597,133194.43109318614
2685,113306.31787334108
1035,149777.43413831692
1220,65607.3562319547
2602,176259.94460239343
2159,233067.95447067232
695,139515.60196799226
1109,259954.87580766328
640,175102.14914385168
1652,150931.79532681472
2090,171401.87431534193
1188,188082.2494024993
2345,229605.50199218508
1059,339317.1740926822
2751,232195.80692069675
128,243028.5454394532
1523,203826.4586632395
2925,166210.50359638094
2145,290519.9413871434
1121,220684.10687729655
566,309612.683400266
565,272738.71849040384
1331,133200.9952741842
2928,107383.54205933108
156,139950.93720979357
797,144445.8256868174
327,82086.14134656909
2859,102776.94217074056
1453,111664.03875342746
1762,335119.1195095349
1868,204631.59370292648
1760,191710.26924482622
1113,252993.9309933851
1812,192125.85976328663
117,145146.46053619668
1142,212078.3171231125
2342,383728.02900383936
927,152325.51330412616
2478,199954.5807689566
655,81656.681710125
2064,142548.51603975706
369,226810.3994739511
2239,101784.29972351318
2732,205015.2383118078
1653,158074.6473865552
959,224616.29417660015
2395,303128.0492302005
1412,89257.1039140262
271,253490.77382584635
1484,184758.02459992887
1497,149602.28065403932
552,184683.43001670812
2,129678.96242965697
1855,301772.3866102416
4,257659.17292314698
2292,150677.54158699285
134,151515.0557226108
646,118470.64424314736
42,289166.03017793957
532,223277.67427247638
713,85799.74664360035
2561,118273.56967665086
2360,130931.00378693482
1333,134885.9684127164
1407,186223.0515877248
2892,298686.7636396693
574,231432.44868908174
1227,175255.4569649181
2591,224371.20309864287
1476,220056.13677499193
1125,287339.3920443075
1446,150993.87319491312
408,136151.4966613511
1101,280739.2212825554
2251,210287.63952157774
373,194892.79973300366
2554,138759.40865759368
2382,259746.48079083982
1985,82010.1119987094
519,211226.97966730193
1093,198440.1840488528
864,272380.6974163634
2889,127042.62935741863
2308,200062.68342688357
986,153827.77064041066
1302,160820.83758263357
585,147813.9236683502
2708,150665.3924614346
147,116021.71610024667
1441,217726.6402828433
383,215130.89627318742
285,179261.73878242783
181,103715.67050086206
358,233026.19113567268
780,178779.74661390757
258,195941.32462914343
1865,230885.35249287385
692,110020.21313490206
2902,316492.16606463655
508,259574.37970529095
2638,157293.51726896572
36,146876.92705396123
611,177415.16064727295
2281,136661.62689441725
1678,122652.45296093254
1696,392399.30033481686
1557,82582.9314974617
2180,151786.87308015977
1726,227949.54378505202
951,142435.1172542496
267,245714.3723658361
2706,133046.96250097625
2221,211378.24765663984
1357,155715.91529210962
2901,300058.20242989366
347,177795.6230138462
2164,186996.90161319825
1586,302018.6621785263
360,161958.6533789082
1769,235206.30770048907
2617,146145.94700543466
1879,164087.11892096503
991,233544.15788621674
1535,133954.75700052734
1191,175336.6955710448
1579,229771.89454552185
1882,149936.99348161326
1510,138997.1090662314
2196,182737.1309486169
1845,198338.86180742865
2336,372521.4371342885
942,80844.55177817096
861,145432.49405046983
2555,110651.51177650115
1392,160946.22620871308
2099,272125.127888357
1543,134891.45146795947
948,282688.908226967
1239,163375.84342682076
22,166717.26023510803
2796,249292.07861926666
2747,176675.55301879797
92,287915.9387154895
210,177833.0937954843
1858,233994.9415193189
2228,161217.02636378803
447,223287.4317157167
827,260083.15696329172
1649,213273.5554424402
682,130668.98281546558
2698,106718.31904326686
494,171432.1016667857
214,53248.49019150826
2441,256135.35647175886
2679,124702.95099270683
1336,134970.75010341452
465,198171.96822658525
1524,119787.53856582104
2543,108405.36327120494
631,152827.90504837345
2452,313511.38126755145
228,158669.8652584978
126,160595.98410498718
1092,235567.3648855919
1122,203778.1043965766
932,201250.2782427436
1980,71803.57643645474
2171,138350.0217824001
551,170806.25304498817
2768,141401.4283395528
2056,98518.23535204862
1159,355833.63002238434
2645,160650.4552808231
1174,191529.78292285133
2266,236253.1902515568
2462,324390.7899962082
1219,144891.01001063522
2922,194275.81637450182
118,134978.4131567093
474,197486.66443367634
2576,135546.82105708477
872,268412.01256505086
1077,234155.09484476573
1536,133032.25865516497
1150,120832.62876116253
2341,283630.61840454896
1931,172999.86198468448
2785,108361.35495180229
2538,117817.00442796246
597,214851.08533288148
464,194784.80070216136
233,247200.26495132377
2169,140774.9847630394
2123,174095.21593337343
1867,147873.94711309735
137,247735.1390806794
515,215307.32873609633
933,136596.3570563292
2784,165295.61967151426
972,174554.3207035264
599,155891.3482854567
2614,126310.93076867354
2582,142555.16643937663
1409,165449.9503449335
175,130717.83843503504
352,195033.90491444216
976,124696.50379033794
2134,204573.691884748
984,93470.5615408091
2396,334005.225715241
1673,151496.71846053848
404,130302.19405792937
607,173577.53064260932
814,177703.77648851226
868,195213.8037050731
2271,208001.38332722738
1633,216110.45983540057
337,183279.87174464812
2765,206154.2017990979
1746,213909.63703217535
368,317203.7039640089
2806,198969.76789099115
1662,187077.77039117285
1234,258088.88948957
1373,134545.59487637033
1672,107755.61315867821
1939,130642.38609725765
